trade_code,name
501067,招商富时A-H50指数A
501068,招商富时A-H50指数C
501089,方正富邦消费红利指数增强(LOF)
501090,华宝中证消费龙头指数(LOF)
501303,广发恒生中型股指数A
501309,国泰恒生港股通指数(LOF)
501311,嘉实港股通新经济指数A
502000,西部利得中证500指数增强
502006,易方达国企改革指数分级
502007,易方达国企改革指数分级A
502008,易方达国企改革指数分级B
502020,国金上证50指数增强(LOF)
502036,大成中证互联网金融指数分级
502037,大成中证互联网金融指数分级
502038,大成中证互联网金融指数分级B
502040,长盛上证50指数分级
502041,长盛上证50指数分级A
502042,长盛上证50指数分级B
502048,易方达上证50指数分级
502049,易方达上证50指数分级A
502050,易方达上证50指数分级B
502056,广发医疗指数分级
502057,广发医疗指数分级A
502058,广发医疗指数分级B
510080,长盛全债指数增强债券
510160,中证南方小康产业指数ETF
519005,海富通股票混合
519100,长盛中证100指数
519116,浦银安盛沪深300指数增强
519117,浦银安盛基本面400指数
519180,万家180指数
519300,大成沪深300指数A
519606,国泰金鑫股票
519671,银河沪深300价值指数
519673,银河康乐股票
519677,银河定投宝腾讯济安指数
519714,交银消费新驱动股票
519935,长信创新驱动股票
519965,长信量化多策略股票A
519975,长信量化中小盘股票
519981,长信标普100等权重指数
530018,建信深证100指数增强
539003,建信富时100指数(QDI
540006,汇丰晋信大盘股票A
540007,汇丰晋信中小盘股票
540008,汇丰晋信低碳先锋股票
540009,汇丰晋信消费红利股票
540010,汇丰晋信科技先锋股票
540012,汇丰晋信恒生龙头指数A
585001,东吴中证新兴指数
590007,中邮中证500指数增强A
660008,农银沪深300指数A
660011,农银中证500指数
671030,西部利得事件驱动股票
673090,西部利得个股精选股票
673100,西部利得沪深300指数增强A
673101,西部利得沪深300指数增强
690008,民生中证内地资源主题指数
700002,平安深证300指数增强
